run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,aops,0.0266
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.3087
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,theoremqa_questions,0.1998
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,biology,0.3955
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,earth_science,0.3631
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,economics,0.2649
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,psychology,0.3402
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,robotics,0.1790
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,stackoverflow,0.2694
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,sustainable_living,0.2325
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,pony,0.0230
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,leetcode,0.1035
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,aops,0.0282
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,theoremqa_theorems,0.3065
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,42,original,BrightRetrieval,theoremqa_questions,0.1985
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.4504
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3723
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2793
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3293
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1943
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2778
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2395
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0195
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.1024
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0199
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.3044
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1920
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.4559
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3835
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2879
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3464
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.1950
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2862
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2605
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0210
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.0970
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0242
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.2910
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.1878
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4472
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3683
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2918
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3543
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1982
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.2958
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2481
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0206
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.1011
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0210
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.2914
G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align080-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1914
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.4286
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3629
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2725
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3338
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1821
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2813
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2377
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0188
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.1084
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0219
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.3098
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1973
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.4136
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3816
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2876
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3438
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.2001
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2743
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2532
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0196
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.0999
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0225
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.3061
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.1939
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4287
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3697
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2848
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3366
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1914
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.2908
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2467
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0208
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.1021
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0221
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.3020
G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align090-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1949
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,biology,0.1851
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,earth_science,0.3099
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,economics,0.2179
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,psychology,0.2163
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,robotics,0.1489
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,stackoverflow,0.1680
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,sustainable_living,0.1560
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,pony,0.0144
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,leetcode,0.1052
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,aops,0.0218
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,theoremqa_theorems,0.3349
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,2026,original,BrightRetrieval,theoremqa_questions,0.1641
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,biology,0.2632
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,earth_science,0.3368
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,economics,0.2699
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,psychology,0.2962
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,robotics,0.1337
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,stackoverflow,0.2039
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,sustainable_living,0.2119
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,pony,0.0081
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,leetcode,0.1078
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,aops,0.0236
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,theoremqa_theorems,0.3750
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,3407,original,BrightRetrieval,theoremqa_questions,0.1831
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,biology,0.1823
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,earth_science,0.3133
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,economics,0.2500
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,psychology,0.2597
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,robotics,0.1506
