backbone,method,seed,run,query_set,subset,ndcg_at_10,score,run_status,source
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,psychology,0.30606,30.606,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,robotics,0.17683,17.683,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,stackoverflow,0.21954,21.954,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,sustainable_living,0.23507,23.507,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,pony,0.19343,19.343,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,leetcode,0.0431,4.31,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,aops,0.010009999999999998,1.001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,theoremqa_theorems,0.12727,12.727,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,theoremqa_questions,0.11791,11.791,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,biology,0.39007,39.007,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,earth_science,0.43293,43.293,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,economics,0.22509999999999997,22.509999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,psychology,0.25967,25.967000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,robotics,0.14959,14.959,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,stackoverflow,0.19376,19.375999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,sustainable_living,0.23124,23.124,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,pony,0.1664,16.64,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,leetcode,0.08924,8.924,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,aops,0.0197,1.97,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,theoremqa_theorems,0.05424,5.4239999999999995,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,42,G1-BGE-M3-LAMBDALOSS,gpt4-reasoning,theoremqa_questions,0.08261000000000002,8.261000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,biology,0.38888,38.888,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,earth_science,0.42518,42.518,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,economics,0.22286,22.286,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,psychology,0.24682,24.682000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,robotics,0.14741,14.741000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,stackoverflow,0.18798,18.798000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,sustainable_living,0.22933,22.933,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,pony,0.18563,18.563,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,leetcode,0.08870000000000001,8.870000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,aops,0.01838,1.838,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,theoremqa_theorems,0.05987,5.987,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,3407,G1-BGE-M3-LAMBDALOSS-Seed3407,gpt4-reasoning,theoremqa_questions,0.08254999999999998,8.254999999999999,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,biology,0.3822,38.22,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,earth_science,0.42408,42.408,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,economics,0.2193,21.93,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,psychology,0.26373,26.373,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,robotics,0.15224,15.223999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,stackoverflow,0.19723,19.723,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,sustainable_living,0.22951,22.951,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,pony,0.17894,17.894,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,leetcode,0.09304,9.304,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,aops,0.02058,2.0580000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,theoremqa_theorems,0.06471,6.471,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,lambdaloss,2026,G1-BGE-M3-LAMBDALOSS-Seed2026,gpt4-reasoning,theoremqa_questions,0.08265,8.265,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-LAMBDALOSS-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-LAMBDALOSS-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,biology,0.4481200000000001,44.812000000000005,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,earth_science,0.4707700000000001,47.077000000000005,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,economics,0.25593,25.593,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,psychology,0.38041,38.041000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,robotics,0.18167000000000003,18.167,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,stackoverflow,0.24426000000000003,24.426000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,sustainable_living,0.23921999999999996,23.921999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,pony,0.2937,29.37,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,leetcode,0.01497,1.497,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,aops,0.01173,1.173,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,theoremqa_theorems,0.19336000000000003,19.336000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,42,G1-BGE-M3-RELER,gpt4-reasoning,theoremqa_questions,0.11822,11.822000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
